id_municipio,nome_municipio,sigla_uf,regiao,populacao_urbana_2013,prestador_servico_esgotamento_sanitario,indice_sem_atendimento_sem_coleta_sem_tratamento,indice_atendimento_solucao_individual,indice_atendimento_com_coleta_sem_tratamento,indice_atendimento_com_coleta_com_tratamento,vazao_sem_coleta_sem_tratamentodividido por hab,vazao_solucao_individualdividido por hab,vazao_com_coleta_sem_tratamentodividido por hab,vazao_com_coleta_com_tratamentodividido por hab,vazao_totaldividido por hab,carga_gerada_sem_coleta_sem_tratamentodividido por hab,carga_gerada_encaminhada_solucao_individualdividido por hab,carga_gerada_com_coleta_sem_tratamentodividido por hab,carga_gerada_com_coleta_com_tratamentodividido por hab,carga_gerada_totaldividido por hab,carga_lancada_sem_coleta_sem_tratamentodividido por hab,carga_lancada_proveniente_solucao_individualdividido por hab,carga_lancada_com_coleta_sem_tratamentodividido por hab,carga_lancada_com_coleta_com_tratamentodividido por hab,carga_lancada_totaldividido por hab,investimento_coletadividido por hab,investimento_tratamentodividido por hab,investimento_coleta_tratatamentodividido por hab,necessidade_remocao_dbo,tipologia_solucao,atencao_fosforo,atencao_nitrogenio
4309951,Ibirapuitã,RS,Sul,2455,Prefeitura Municipal de Ibirapuitã,0.9143,0.069,0.0167,0,0.0010997963340122,8.14663951120163e-05,0.0,0.0,0.0011812627291242,0.0493686354378818,0.0037067209775967,0.0008961303462321,0.0,0.0540122199592668,0.0493686354378818,0.0015071283095723,0.0008961303462321,0.0,0.0517718940936863,1271.3109926802445,186.5687473466395,1457.8797400285134,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310009,Ibirubá,RS,Sul,15982,Companhia Rio-Grandense de Saneamento,0.7601,0.227,0.0129,0,0.000963584032036,0.0002878238017769,1.87711175071956e-05,0.0,0.0012701789513202,0.0410461769490677,0.0122575397321987,0.0006945313477662,0.0,0.0539982480290326,0.0410461769490677,0.0049055187085471,0.0006945313477662,0.0,0.046646227005381,1279.6164213552747,268.15539505318486,1547.7718164059563,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310108,Igrejinha,RS,Sul,32146,Companhia Rio-Grandense de Saneamento,0.1026,0.4972,0.315,0.0852,0.0001244322777328,0.0005972749331176,0.0003795184470851,0.0001026566291295,0.0012007714801219,0.0055403471660548,0.0268493747278043,0.0170098923660797,0.0046008834691719,0.0540004977291109,0.0055403471660548,0.0107385055683444,0.0170098923660797,0.0017016113979966,0.0349903564984757,767.65676757917,285.1235236107136,1052.7802911901947,Solução conjunta,Solução conjunta,Não,Não
4310207,Ijuí,RS,Sul,74597,Companhia Rio-Grandense de Saneamento,0.3815,0.1933,0.3424,0.0828,0.0004946579621164,0.0002506803222649,0.0004437175757738,0.000107242918616,0.0012962987787712,0.0205986835931739,0.0104400981272705,0.0184913602423689,0.004469348633323,0.0539994905961365,0.0205986835931739,0.0041757711436116,0.0184913602423689,0.0001782913521991,0.0434454468678365,561.7804552019518,257.08165892060003,818.8621141225518,Acima de 80%,Tratamento secundário avançado,Sim,Não
4310306,Ilópolis,RS,Sul,2268,Companhia Rio-Grandense de Saneamento,0.3425,0.5954,0.0621,0,0.000352733686067,0.0006172839506172,4.409171075837743e-05,0.0,0.0010141093474426,0.0185185185185185,0.0321428571428571,0.0033509700176366,0.0,0.0540123456790123,0.0185185185185185,0.0128747795414462,0.0033509700176366,0.0,0.034700176366843,1739.2525806569663,264.7113506829806,2003.963931340388,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310330,Imbé,RS,Sul,19328,Companhia Rio-Grandense de Saneamento,0.158,0.7844,0.0576,0,0.0003518211920529,0.001743584437086,0.00012934602649,0.0,0.0022247516556291,0.0085316639072847,0.0423582367549668,0.0031094784768211,0.0,0.0539993791390728,0.0085316639072847,0.0169443294701986,0.0031094784768211,0.0,0.0285854718543046,1339.4831110771938,359.086493946606,1698.5696050237996,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310363,Imigrante,RS,Sul,1555,Prefeitura Municipal de Imigrante,0.5223,0.4456,0.032,0,0.0004501607717041,0.0003858520900321,0.0,0.0,0.0008360128617363,0.0282315112540192,0.0240514469453376,0.0017363344051446,0.0,0.0540192926045016,0.0282315112540192,0.0096463022508038,0.0017363344051446,0.0,0.0395498392282958,1663.1880286173634,246.8738059215434,1910.0618345401929,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310405,Independência,RS,Sul,4217,Companhia Rio-Grandense de Saneamento,0.9136,0.0847,0.0017,0,0.000972255157695,9.485416172634576e-05,0.0,0.0,0.0010671093194213,0.0493478776381313,0.0045767133032961,9.485416172634576e-05,0.0,0.0539957315627223,0.0493478776381313,0.0018259426132321,9.485416172634576e-05,0.0,0.0512449608726582,1644.6923524756935,237.2626892909652,1881.9550417666587,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310413,Inhacorá,RS,Sul,1380,Prefeitura Municipal de Inhacorá,0.6902,0.3061,0.0037,0,0.0015217391304347,0.0006521739130434,0.0,0.0,0.0022463768115942,0.0372463768115942,0.0165217391304347,0.0002173913043478,0.0,0.0539855072463768,0.0372463768115942,0.0065942028985507,0.0002173913043478,0.0,0.0440579710144927,1583.2837768623187,165.91545131014493,1749.199228173913,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310439,Ipê,RS,Sul,3067,Companhia Rio-Grandense de Saneamento,0.0759,0.2808,0.6433,0,6.521030322791002e-05,0.0002934463645255,0.0006521030322791,0.0,0.0010433648516465,0.0041082491033583,0.015161395500489,0.034724486468862,0.0,0.0539941310727094,0.0041082491033583,0.0060645582001956,0.034724486468862,0.0,0.044897293772416,1104.7864540560809,222.13410889631564,1326.9205629540268,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310462,Ipiranga do Sul,RS,Sul,695,Prefeitura Municipal de Ipiranga do Sul,0.2725,0.6863,0.0412,0,0.0005755395683453,0.0014388489208633,0.0001438848920863,0.0,0.0021582733812949,0.0146762589928057,0.0371223021582733,0.0021582733812949,0.0,0.0539568345323741,0.0146762589928057,0.014820143884892,0.0021582733812949,0.0,0.0317985611510791,1950.38316457554,290.3475409107914,2240.7307054820144,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310504,Iraí,RS,Sul,4487,Companhia Rio-Grandense de Saneamento,0.6249,0.1162,0.2589,0,0.0008023178069979,0.0001560062402496,0.0003342990862491,0.0,0.0012703365277468,0.0337419211054156,0.0062848228214842,0.013973701805215,0.0,0.054000445732115,0.0337419211054156,0.0025183864497437,0.013973701805215,0.0,0.0502340093603744,820.6036245977268,165.92089865611769,986.5245232538444,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310538,Itaara,RS,Sul,4172,Prefeitura Municipal de Itaara,0.4189,0.5711,0.0101,0,0.0004314477468839,0.0005992329817833,0.0,0.0,0.0010306807286673,0.022627037392138,0.0308485139022051,0.0005512943432406,0.0,0.0540028763183125,0.022627037392138,0.0123441994247363,0.0005512943432406,0.0,0.0354985618408437,1795.7115708413232,260.9361090771812,2056.6476799185043,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310553,Itacurubi,RS,Sul,1221,Prefeitura Municipal de Itacurubi,0.7221,0.2162,0.0617,0,0.0008190008190008,0.0002457002457002,8.19000819000819e-05,0.0,0.001064701064701,0.0389844389844389,0.0117117117117117,0.0033579033579033,0.0,0.0539721539721539,0.0389844389844389,0.0046683046683046,0.0033579033579033,0.0,0.047010647010647,1363.0094534561836,210.4267386814087,1573.436192137592,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310579,Itapuca,RS,Sul,561,Companhia Rio-Grandense de Saneamento,0.9283,0.0466,0.0251,0,0.0008912655971479,0.0,0.0,0.0,0.0010695187165775,0.0500891265597148,0.0024955436720142,0.0014260249554367,0.0,0.0540106951871657,0.0500891265597148,0.0010695187165775,0.0014260249554367,0.0,0.0524064171122994,2825.312871657754,412.661650285205,3237.9745219429587,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310603,Itaqui,RS,Sul,34196,Companhia Rio-Grandense de Saneamento,0.2757,0.2015,0.5228,0,0.0002924318633758,0.0002134752602643,0.000555620540414,0.0,0.0010615276640542,0.0148877061644636,0.010878465317581,0.0282342964089367,0.0,0.0540004678909813,0.0148877061644636,0.0043513861270324,0.0282342964089367,0.0,0.0474733887004328,375.70759261317113,244.9721189712247,620.6797115832261,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310652,Itati,RS,Sul,215,Prefeitura Municipal de Itati,0.8538,0.1462,0.0,0,0.0009302325581395,0.0,0.0,0.0,0.0013953488372093,0.0460465116279069,0.007906976744186,0.0,0.0,0.053953488372093,0.0460465116279069,0.0032558139534883,0.0,0.0,0.0493023255813953,1190.413837376744,171.44954010046513,1361.86337747907,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310702,Itatiba do Sul,RS,Sul,1702,Companhia Rio-Grandense de Saneamento,0.4494,0.4182,0.1324,0,0.0004112808460634,0.0004112808460634,0.0001175088131609,0.0,0.0009400705052878,0.0242655699177438,0.0225616921269095,0.0071680376028202,0.0,0.0539952996474735,0.0242655699177438,0.009048178613396,0.0071680376028202,0.0,0.0404230317273795,1450.9745794712103,239.3070906474736,1690.2816701175088,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310751,Ivorá,RS,Sul,708,Companhia Rio-Grandense de Saneamento,0.478,0.2284,0.0232,0.2705,0.0004237288135593,0.0001412429378531,0.0,0.0002824858757062,0.0008474576271186,0.0258474576271186,0.0122881355932203,0.0012711864406779,0.01454802259887,0.053954802259887,0.0258474576271186,0.0049435028248587,0.0012711864406779,0.003954802259887,0.0358757062146892,1462.1956955932203,277.83126283474576,1740.0269584322034,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310801,Ivoti,RS,Sul,19494,Água de Ivoti,0.2669,0.6353,0.0979,0,0.0003385657125269,0.0008105057966553,0.0001231148045552,0.0,0.0012773160972606,0.0144095619164871,0.0343028624192059,0.0052836770288293,0.0,0.0540012311480455,0.0144095619164871,0.0137221709243869,0.0052836770288293,0.0,0.0334154098697035,1294.190972581307,317.9930775920796,1612.1840501744127,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310850,Jaboticaba,RS,Sul,1508,Companhia Rio-Grandense de Saneamento,0.8117,0.1648,0.0235,0,0.0007294429708222,0.0001326259946949,0.0,0.0,0.0009283819628647,0.0438328912466843,0.0088859416445623,0.0012599469496021,0.0,0.0539787798408488,0.0438328912466843,0.0035809018567639,0.0012599469496021,0.0,0.0486737400530504,1785.8488209151192,262.5972043003979,2048.4460252122017,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310876,Jacuizinho,RS,Sul,588,Prefeitura Municipal de Jacuizinho,0.9502,0.0445,0.0053,0,0.001360544217687,0.0,0.0,0.0,0.001360544217687,0.051360544217687,0.0023809523809523,0.0003401360544217,0.0,0.0540816326530612,0.051360544217687,0.0010204081632653,0.0003401360544217,0.0,0.0525510204081632,1473.4820477789117,213.44090353911565,1686.9229513180271,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4310900,Jacutinga,RS,Sul,2637,Companhia Rio-Grandense de Saneamento,0.2355,0.3502,0.4143,0,0.000265453166477,0.0003792188092529,0.0004550625711035,0.0,0.0010997345468335,0.0127038301099734,0.0189230185817216,0.0223739097459233,0.0,0.0540007584376185,0.0127038301099734,0.0075464543041334,0.0223739097459233,0.0,0.0426621160409556,763.2151427417521,203.68632023094423,966.9014629730756,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311007,Jaguarão,RS,Sul,26620,Companhia Rio-Grandense de Saneamento,0.3612,0.1515,0.0,0.4873,0.0004019534184823,0.0001690458302028,0.0,0.0005447032306536,0.0011194590533433,0.0195041322314049,0.0081780616078136,0.0,0.0263148009015777,0.0540007513148009,0.0195041322314049,0.0032719759579263,0.0,0.01763335837716,0.0404094665664913,422.63697706987233,93.3314754894816,515.9684525582269,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311106,Jaguari,RS,Sul,6646,Prefeitura Municipal de Jaguari,0.5001,0.2453,0.2546,0,0.0005567258501354,0.0002708396027685,0.0002858862473668,0.0,0.001128498344869,0.0270087270538669,0.013241047246464,0.0137526331628046,0.0,0.0540024074631357,0.0270087270538669,0.0052964188985856,0.0137526331628046,0.0,0.0460577791152573,812.9029393469756,275.869286811616,1088.7722261585916,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311122,Jaquirana,RS,Sul,2443,Companhia Rio-Grandense de Saneamento,0.3663,0.0095,0.6243,0,0.000327466230045,0.0,0.0005321326238231,0.0,0.0008595988538681,0.0197707736389684,0.0004911993450675,0.0337290216946377,0.0,0.0539909946786737,0.0197707736389684,0.0002046663937781,0.0337290216946377,0.0,0.0537044617273843,352.2135576864511,165.58401445722473,517.7975721449038,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311130,Jari,RS,Sul,628,Prefeitura Municipal de Jari,0.9396,0.0587,0.0016,0,0.0009554140127388,0.0,0.0,0.0,0.0011146496815286,0.050796178343949,0.0031847133757961,0.0001592356687898,0.0,0.0539808917197452,0.050796178343949,0.0012738853503184,0.0001592356687898,0.0,0.0520700636942675,3733.580710143312,538.1031214140127,4271.683831560509,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311155,Jóia,RS,Sul,2164,Prefeitura Municipal de Jóia,0.4079,0.5792,0.0129,0,0.0003696857670979,0.0005545286506469,0.0,0.0,0.0009242144177449,0.0220425138632162,0.0312846580406654,0.0006931608133086,0.0,0.0540203327171903,0.0220425138632162,0.0125231053604436,0.0006931608133086,0.0,0.0352125693160813,1701.297929676525,247.9894911945472,1949.2874208733824,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
4311205,Júlio de Castilhos,RS,Sul,16532,Companhia Rio-Grandense de Saneamento,0.4711,0.0995,0.4293,0,0.0004839099927413,0.0001028308734575,0.0004415678683764,0.0,0.0010283087345753,0.0254415678683764,0.0053774497943382,0.0231853375272199,0.0,0.0539983063150254,0.0254415678683764,0.0021473505927897,0.0231853375272199,0.0,0.0507742559883861,530.7153796854585,259.39608920699254,790.1114688906364,Acima de 80%,Tratamento secundário avançado,Não,Não
4311239,Lagoa Bonita do Sul,RS,Sul,403,Prefeitura Municipal de Lagoa Bonita do Sul,0.6302,0.362,0.0078,0,0.0004962779156327,0.0002481389578163,0.0,0.0,0.0009925558312655,0.0339950372208436,0.0196029776674937,0.0004962779156327,0.0,0.0540942928039702,0.0339950372208436,0.007940446650124,0.0004962779156327,0.0,0.0421836228287841,1488.3872998684865,216.1542773866005,1704.541577255583,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311254,Lagoão,RS,Sul,1730,Companhia Rio-Grandense de Saneamento,0.6665,0.0181,0.3154,0,0.0005202312138728,0.0,0.0002312138728323,0.0,0.0007514450867052,0.0360115606936416,0.0009826589595375,0.0170520231213872,0.0,0.0539884393063583,0.0360115606936416,0.0004046242774566,0.0170520231213872,0.0,0.0534104046242774,2924.68311550289,747.7264257283236,3672.409541231214,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311270,Lagoa dos Três Cantos,RS,Sul,832,Prefeitura Municipal de Lagoa dos Três Cantos,0.6506,0.3346,0.0149,0,0.0013221153846153,0.0006009615384615,0.0,0.0,0.0019230769230769,0.0350961538461538,0.0180288461538461,0.0008413461538461,0.0,0.0539663461538461,0.0350961538461538,0.0072115384615384,0.0008413461538461,0.0,0.0431490384615384,1788.8525200480767,261.0449699266827,2049.897489975961,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311304,Lagoa Vermelha,RS,Sul,24909,Companhia Rio-Grandense de Saneamento,0.1108,0.0424,0.8468,0,0.0001244530089525,4.8175358304227385e-05,0.0009594925528925,0.0,0.0011321209201493,0.0059817736561082,0.0022923441326428,0.0457264442570958,0.0,0.0540005620458468,0.0059817736561082,0.0009153318077803,0.0457264442570958,0.0,0.0526235497209843,171.14166824681843,208.55635315066843,379.69802139748685,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311403,Lajeado,RS,Sul,75904,Companhia Rio-Grandense de Saneamento,0.1624,0.7808,0.046,0.0108,0.0002186973018549,0.0010513279932546,6.192032040472176e-05,1.4491989881956156e-05,0.0013464376053962,0.0087716062394603,0.0421637858347386,0.002483400084317,0.0005809970489038,0.0539997892074199,0.0087716062394603,0.0168660413153457,0.002483400084317,0.0001330628161888,0.0282541104553119,1106.1508868373207,308.48961898977655,1414.640505823145,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311429,Lajeado do Bugre,RS,Sul,732,Prefeitura Municipal de Lajeado do Bugre,0.9632,0.0,0.0368,0,0.0010928961748633,0.0,0.0,0.0,0.0012295081967213,0.0520491803278688,0.0,0.0020491803278688,0.0,0.0539617486338797,0.0520491803278688,0.0,0.0020491803278688,0.0,0.0539617486338797,2910.7165692759568,427.6498393114754,3338.3664085792348,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311502,Lavras do Sul,RS,Sul,4871,Companhia Rio-Grandense de Saneamento,0.2856,0.0914,0.623,0,0.0003284746458632,0.0001026483268322,0.0007185382878259,0.0,0.0011496612605214,0.0154177786902073,0.004927119687949,0.0336481215356189,0.0,0.0539930199137754,0.0154177786902073,0.0019708478751796,0.0336481215356189,0.0,0.0510367481010059,426.8573098398686,199.7131772186409,626.5704870580989,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311601,Liberato Salzano,RS,Sul,1308,Prefeitura Municipal de Liberato Salzano,0.8497,0.1357,0.0146,0,0.0010703363914373,0.0001529051987767,0.0,0.0,0.0012996941896024,0.0458715596330275,0.0073394495412844,0.0007645259938837,0.0,0.0539755351681957,0.0458715596330275,0.0029051987767584,0.0007645259938837,0.0,0.0496177370030581,2964.230212905199,430.27838709785937,3394.5086,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311627,Lindolfo Collor,RS,Sul,4566,Prefeitura Municipal de Lindolfo Collor,0.2365,0.561,0.2025,0,0.0002847130968024,0.0006570302233902,0.0002409110819097,0.0,0.0011826544021024,0.0127682873412176,0.0302890932982917,0.0109286027157249,0.0,0.0540078843626806,0.0127682873412176,0.0121112571178274,0.0109286027157249,0.0,0.0358300481822163,1562.4944189465614,341.3299633858957,1903.8243823324567,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311643,Linha Nova,RS,Sul,433,Prefeitura Municipal de Linha Nova,0.0673,0.9327,0.0,0,0.0,0.0009237875288683,0.0,0.0,0.0009237875288683,0.0036951501154734,0.0503464203233256,0.0,0.0,0.054041570438799,0.0036951501154734,0.0200923787528868,0.0,0.0,0.0237875288683602,2375.591515150116,342.1449414919169,2717.73645665127,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311700,Machadinho,RS,Sul,3477,Companhia Rio-Grandense de Saneamento,0.0688,0.7489,0.1823,0,5.752085130859937e-05,0.000776531492666,0.00020132297958,0.0,0.0010353753235547,0.0037100949094046,0.0404371584699453,0.0098360655737704,0.0,0.0540120793787748,0.0037100949094046,0.0161633592177164,0.0098360655737704,0.0,0.0297382801265458,1156.495126137475,208.3053081857924,1364.800434322692,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311718,Maçambará,RS,Sul,1340,Companhia Rio-Grandense de Saneamento,0.1893,0.3061,0.5046,0,0.0002238805970149,0.0002985074626865,0.0005223880597014,0.0,0.0010447761194029,0.0102238805970149,0.0164925373134328,0.0272388059701492,0.0,0.0540298507462686,0.0102238805970149,0.0066417910447761,0.0272388059701492,0.0,0.0441044776119403,1580.2644781268657,431.5556686873134,2011.8201468134328,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311734,Mampituba,RS,Sul,584,Prefeitura Municipal de Mampituba,0.6637,0.3363,0.0,0,0.0013698630136986,0.0006849315068493,0.0,0.0,0.0018835616438356,0.0357876712328767,0.0181506849315068,0.0,0.0,0.0539383561643835,0.0357876712328767,0.0071917808219178,0.0,0.0,0.0431506849315068,4066.5817740582193,585.6900794092466,4652.271853476028,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311759,Manoel Viana,RS,Sul,5560,Companhia Rio-Grandense de Saneamento,0.8987,0.0895,0.0117,0,0.0008093525179856,8.992805755395684e-05,1.7985611510791367e-05,0.0,0.0009172661870503,0.0485251798561151,0.0048381294964028,0.0006294964028776,0.0,0.0539928057553956,0.0485251798561151,0.0019424460431654,0.0006294964028776,0.0,0.0510971223021582,1200.3254551384894,167.30642944820144,1367.631884586331,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311775,Maquiné,RS,Sul,2113,Prefeitura Municipal de Maquiné,0.093,0.8387,0.0683,0,9.46521533364884e-05,0.0009938476100331,9.46521533364884e-05,0.0,0.0011831519167061,0.0050165641268338,0.0452910553715097,0.003691433980123,0.0,0.0539990534784666,0.0050165641268338,0.0181258873639375,0.003691433980123,0.0,0.0268338854708944,1911.1054357595835,391.24225378371983,2302.3476895409367,Acima de 80%,Tratamento secundário avançado,Não,Não
4311791,Maratá,RS,Sul,786,Prefeitura Municipal de Maratá,0.081,0.8539,0.0651,0,0.0001272264631043,0.0010178117048346,0.0001272264631043,0.0,0.0011450381679389,0.004325699745547,0.0460559796437659,0.0035623409669211,0.0,0.053944020356234,0.004325699745547,0.0184478371501272,0.0035623409669211,0.0,0.0263358778625954,2536.940671819338,275.6651132124682,2812.605785038168,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311809,Marau,RS,Sul,34004,Companhia Rio-Grandense de Saneamento,0.0757,0.3494,0.5749,0,9.410657569697684e-05,0.0004323020821079,0.0007116809787083,0.0,0.0012351488060228,0.0040906952123279,0.0188654275967533,0.0310463474885307,0.0,0.0539995294671215,0.0040906952123279,0.0075461710387013,0.0310463474885307,0.0,0.0426802729090695,724.6200170950476,329.35031151335136,1053.9703286083989,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311908,Marcelino Ramos,RS,Sul,2716,Companhia Rio-Grandense de Saneamento,0.2359,0.6811,0.083,0,0.0002577319587628,0.0007731958762886,0.0001104565537555,0.0,0.001141384388807,0.0127393225331369,0.0367820324005891,0.0044918998527245,0.0,0.0540132547864506,0.0127393225331369,0.0147275405007363,0.0044918998527245,0.0,0.031921944035346,1241.756762117084,197.0197647194404,1438.7765268372607,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4311981,Mariana Pimentel,RS,Sul,661,Prefeitura Municipal de Mariana Pimentel,0.0172,0.9326,0.0502,0,0.0,0.0012102874432677,0.0,0.0,0.0012102874432677,0.0009077155824508,0.0503782148260211,0.0027231467473524,0.0,0.0540090771558245,0.0009077155824508,0.0201210287443267,0.0027231467473524,0.0,0.0237518910741301,1435.1614168880485,218.18524213918303,1653.3466590317698,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4312005,Mariano Moro,RS,Sul,1166,Companhia Rio-Grandense de Saneamento,0.124,0.7754,0.1006,0,8.576329331046313e-05,0.0007718696397941,8.576329331046313e-05,0.0,0.0010291595197255,0.0066895368782161,0.041852487135506,0.0054030874785591,0.0,0.0540308747855917,0.0066895368782161,0.0167238421955403,0.0054030874785591,0.0,0.028902229845626,1398.9244798370498,224.5193467864494,1623.4438266295024,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4312054,Marques de Souza,RS,Sul,1586,Prefeitura Municipal de Marques de Souza,0.1896,0.8084,0.0019,0,0.0002522068095838,0.0010088272383354,0.0,0.0,0.0012610340479192,0.0102143757881462,0.0436317780580075,0.0001261034047919,0.0,0.0539722572509457,0.0102143757881462,0.0174653215636822,0.0001261034047919,0.0,0.0278058007566204,1723.2439992433794,248.63514813493063,1971.879147377049,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4312104,Mata,RS,Sul,2663,Prefeitura Municipal de Mata,0.2716,0.6039,0.1245,0,0.0002628614344723,0.0006008261359369,0.0001126549004881,0.0,0.0010138941043935,0.0146826886969583,0.0325948178745775,0.0067217423957942,0.0,0.05399924896733,0.0146826886969583,0.0130304168231318,0.0067217423957942,0.0,0.0344348479158843,1365.3012046301164,163.21162150732258,1528.5128261396922,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4312138,Mato Castelhano,RS,Sul,540,Prefeitura Municipal de Mato Castelhano,0.0825,0.8464,0.071,0,0.0001851851851851,0.0009259259259259,0.0,0.0,0.0011111111111111,0.0044444444444444,0.0457407407407407,0.0038888888888888,0.0,0.054074074074074,0.0044444444444444,0.0183333333333333,0.0038888888888888,0.0,0.0266666666666666,3575.460234166667,531.2191782592593,4106.679412425926,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4312153,Mato Leitão,RS,Sul,1730,Prefeitura Municipal de Mato Leitão,0.0037,0.9907,0.0056,0,0.0,0.0011560693641618,0.0,0.0,0.0012138728323699,0.0001734104046242,0.0535260115606936,0.0002890173410404,0.0,0.0539884393063583,0.0001734104046242,0.0213872832369942,0.0002890173410404,0.0,0.021907514450867,2049.4275959710985,398.7060929797688,2448.1336889479767,Acima de 80%,Tratamento secundário avançado,Não,Não
4312179,Mato Queimado,RS,Sul,484,Prefeitura Municipal de Mato Queimado,0.5908,0.3925,0.0167,0,0.0008264462809917,0.0006198347107438,0.0,0.0,0.0014462809917355,0.0318181818181818,0.0212809917355371,0.0008264462809917,0.0,0.0539256198347107,0.0318181818181818,0.0084710743801652,0.0008264462809917,0.0,0.0413223140495867,1147.8384971611572,168.44345543719007,1316.2819525971076,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
4312203,Maximiliano de Almeida,RS,Sul,2990,Companhia Rio-Grandense de Saneamento,0.3608,0.1516,0.4876,0,0.0003678929765886,0.0001672240802675,0.0005016722408026,0.0,0.0010033444816053,0.0194983277591973,0.0081939799331103,0.0263210702341137,0.0,0.0540133779264214,0.0194983277591973,0.0032775919732441,0.0263210702341137,0.0,0.0490969899665551,618.2108060501672,194.29224360802675,812.5030496588629,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4312252,Minas do Leão,RS,Sul,7653,Prefeitura Municipal de Minas do Leão,0.2857,0.2054,0.5089,0,0.0003266692800209,0.000235201881615,0.0005880047040376,0.0,0.0011498758656735,0.0154318567881876,0.0110936887495099,0.0274794198353586,0.0,0.0540049653730563,0.0154318567881876,0.0044427022082843,0.0274794198353586,0.0,0.0473409120606298,547.846531040115,277.5479302404286,825.3944612805436,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4312302,Miraguaí,RS,Sul,2127,Companhia Rio-Grandense de Saneamento,0.5558,0.434,0.0101,0,0.0008462623413258,0.0006582040432534,0.0,0.0,0.0015044663845792,0.0299952985425481,0.0234602726845322,0.0005641748942172,0.0,0.0540197461212976,0.0299952985425481,0.009355900329102,0.0005641748942172,0.0,0.0399153737658674,1745.2064725011753,253.6779478674189,1998.8844203714152,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4312351,Montauri,RS,Sul,655,Prefeitura Municipal de Montauri,0.5124,0.4876,0.0,0,0.0009160305343511,0.0009160305343511,0.0,0.0,0.0018320610687022,0.0276335877862595,0.0262595419847328,0.0,0.0,0.0540458015267175,0.0276335877862595,0.0105343511450381,0.0,0.0,0.0381679389312977,1709.2793385954196,246.1792254946565,1955.4585640916032,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
4312377,Monte Alegre dos Campos,RS,Sul,670,Prefeitura Municipal de Monte Alegre dos Campos,0.5705,0.2915,0.138,0,0.0011940298507462,0.0005970149253731,0.0002985074626865,0.0,0.0020895522388059,0.0307462686567164,0.0156716417910447,0.0074626865671641,0.0,0.0540298507462686,0.0307462686567164,0.0062686567164179,0.0074626865671641,0.0,0.0446268656716417,3959.2186711791046,601.8255412477612,4561.0442124328365,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
